10000000,10000001,8.80253
10000000,10000002,32.0203
10000000,10000003,14.7231
10000000,10000004,16.8288
10000000,10000005,17.3123
10000000,10000006,19.4806
10000000,10000007,21.7587
10000000,10000008,23.5506
10000000,10000009,17.0311
10000000,10000010,19.6214
10000000,10000011,25.942
10000000,10000012,13.3907
10000000,10000013,13.0449
10000000,10000014,18.0352
10000000,10000015,16.6909
10000000,10000016,18.1241
10000000,10000017,37.4762
10000000,10000018,50.4787
10000000,10000019,24.3784
10000000,10000020,18.7233
10000000,10000021,17.8781
10000000,10000022,16.3722
10000000,10000023,18.6188
10000000,10000024,15.1669
10000000,10000025,16.4384
10000000,10000026,11.0976
10000000,10000027,17.3245
10000000,10000028,16.3867
10000000,10000029,16.0393
10000000,10000030,13.5804
10000000,10000031,15.4593
10000000,10000032,8.12095
10000000,10000033,12.4987
10000000,10000034,16.0469
10000000,10000035,14.399
10000000,10000036,13.7101
10000000,10000037,6.90301
10000000,10000038,7.80206
10000000,10000039,12.8066
10000000,10000040,9.16921
10000000,10000041,12.029
10000000,10000042,12.3947
10000000,10000043,17.3141
10000000,10000044,13.2848
10000000,10000045,7.55956
10000000,10000046,12.933
10000000,10000047,16.1971
10000000,10000048,13.3177
10000000,10000049,9.40948
10000000,10000050,8.53412
10000000,10000051,9.18728
10000000,10000052,11.1257
10000000,10000053,9.49836
10000000,10000054,12.0525
10000000,10000055,11.5572
10000000,10000056,6.58613
10000000,10000057,27.9076
10000000,10000058,27.7877
10000000,10000059,22.5205
10000000,10000060,25.7482
10000000,10000061,27.4797
10000000,10000062,21.3352
10000000,10000063,34.3117
10000000,10000064,27.5077
10000000,10000065,27.1588
10000000,10000066,21.9355
10000000,10000067,23.0027
10000000,10000068,19.357
10000000,10000069,23.2749
10000000,10000070,25.4257
10000000,10000071,19.3783
10000000,10000072,20.1747
10000000,10000073,18.5475
10000000,10000074,24.9107
10000000,10000075,28.4352
10000000,10000076,26.6648
10000000,10000077,26.8609
10000000,10000078,8.2549
10000000,10000079,20.0172
10000000,10000080,20.1119
10000000,10000081,15.4914
10000000,10000082,23.7502
10000000,10000083,23.8886
10000000,10000084,27.6787
10000000,10000085,16.2221
10000000,10000086,18.6418
10000000,10000087,21.2356
10000000,10000088,18.2214
10000000,10000089,26.6318
10000000,10000090,21.7205
10000000,10000091,27.0279
10000000,10000092,24.0684
10000000,10000093,16.7178
10000000,10000094,25.2369
10000000,10000095,30.1057
10000000,10000096,28.4142
10000000,10000097,11.0282
10000000,10000098,12.3083
10000000,10000099,9.62393
10000000,10000100,13.8441
10000000,10000101,11.0825
10000000,10000102,10.5554
10000000,10000103,24.3964
10000000,10000104,21.0804
10000000,10000105,18.9157
10000000,10000106,15.4263
10000000,10000107,18.1721
10000000,10000108,13.0707
10000000,10000109,15.4765
10000000,10000110,16.4065
10000000,10000111,24.6356
10000000,10000112,21.933
10000000,10000113,19.5596
10000000,10000114,18.7674
10000000,10000115,16.1285
10000000,10000116,19.5293
10000000,10000117,13.8991
10000000,10000118,12.1477
10000000,10000119,21.1213
10000000,10000120,23.6017
10000000,10000121,26.0367
10000000,10000122,14.4173
10000000,10000123,23.3432
10000000,10000124,22.8545
10000000,10000125,13.9495
10000000,10000126,15.0099
10000000,10000127,11.499
10000000,10000128,14.9095
10000000,10000129,16.0405
10000000,10000130,13.9172
10000000,10000131,14.7758
10000000,10000132,19.0578
10000000,10000133,18.9719
10000000,10000134,19.8596
10000000,10000135,17.491
10000000,10000136,11.6236
10000000,10000137,21.4246
10000000,10000138,20.6322
10000001,10000000,9.18219
10000001,10000002,36.2933
10000001,10000003,8.74164
10000001,10000004,10.8473
10000001,10000005,14.6125
10000001,10000006,16.7807
10000001,10000007,19.8771
10000001,10000008,21.669
10000001,10000009,13.5305
10000001,10000010,13.6399
10000001,10000011,20.2612
10000001,10000012,10.6908
10000001,10000013,10.3451
10000001,10000014,15.3353
10000001,10000015,13.991
10000001,10000016,13.6459
10000001,10000017,34.7764
10000001,10000018,47.7788
10000001,10000019,21.6785
10000001,10000020,16.0234
10000001,10000021,14.674
10000001,10000022,16.7383
10000001,10000023,18.8096
10000001,10000024,15.3338
10000001,10000025,13.7385
10000001,10000026,6.92918
10000001,10000027,15.8404
10000001,10000028,14.6948
10000001,10000029,17.5371
10000001,10000030,15.8067
10000001,10000031,17.2783
10000001,10000032,12.5304
10000001,10000033,15.4574
10000001,10000034,18.2731
10000001,10000035,16.6252
10000001,10000036,15.9363
10000001,10000037,9.12926
10000001,10000038,10.2155
10000001,10000039,17.216
10000001,10000040,13.8993
10000001,10000041,13.0247
10000001,10000042,14.621
10000001,10000043,21.6547
10000001,10000044,17.6943
10000001,10000045,11.999
10000001,10000046,15.1593
10000001,10000047,20.6065
10000001,10000048,17.6583
10000001,10000049,14.6964
10000001,10000050,12.8071
10000001,10000051,13.4603
10000001,10000052,15.3987
10000001,10000053,14.2707
10000001,10000054,16.3543
10000001,10000055,16.0873
10000001,10000056,12.8607
10000001,10000057,31.9917
10000001,10000058,32.0607
10000001,10000059,26.7935
10000001,10000060,30.0212
10000001,10000061,31.7528
10000001,10000062,25.6082
10000001,10000063,38.3958
10000001,10000064,31.5918
10000001,10000065,31.2429
10000001,10000066,26.0196
10000001,10000067,27.2757
10000001,10000068,23.4411
10000001,10000069,27.5774
10000001,10000070,29.7287
10000001,10000071,23.6513
10000001,10000072,24.2588
10000001,10000073,22.6316
10000001,10000074,29.5713
10000001,10000075,33.0957
10000001,10000076,31.3254
10000001,10000077,31.1639
10000001,10000078,12.5955
10000001,10000079,24.1396
10000001,10000080,24.7725
10000001,10000081,19.7644
10000001,10000082,28.0232
10000001,10000083,28.0109
10000001,10000084,31.9517
10000001,10000085,20.4951
10000001,10000086,22.9149
10000001,10000087,25.8962
10000001,10000088,22.882
10000001,10000089,31.4891
10000001,10000090,26.3811
10000001,10000091,31.112
10000001,10000092,28.1908
10000001,10000093,20.8421
10000001,10000094,29.321
10000001,10000095,34.546
10000001,10000096,33.0288
10000001,10000097,15.6887
10000001,10000098,16.6852
10000001,10000099,13.8969
10000001,10000100,18.1848
10000001,10000101,15.7239
10000001,10000102,15.4038
10000001,10000103,28.6694
10000001,10000104,25.3535
10000001,10000105,23.1887
10000001,10000106,20.0868
10000001,10000107,22.2562
10000001,10000108,17.3437
10000001,10000109,19.6482
10000001,10000110,21.067
10000001,10000111,29.4929
10000001,10000112,26.7903
10000001,10000113,24.2202
10000001,10000114,23.0404
10000001,10000115,20.7891
10000001,10000116,23.6134
10000001,10000117,18.5597
10000001,10000118,16.4207
10000001,10000119,25.7818
10000001,10000120,27.9735
10000001,10000121,30.3097
10000001,10000122,18.6903
10000001,10000123,27.4273
10000001,10000124,27.5151
10000001,10000125,18.2226
10000001,10000126,19.2829
10000001,10000127,15.5831
10000001,10000128,19.57
10000001,10000129,20.7011
10000001,10000130,18.5778
10000001,10000131,19.6754
10000001,10000132,23.7184
10000001,10000133,23.2449
10000001,10000134,24.2002
10000001,10000135,21.8316
10000001,10000136,15.7077
10000001,10000137,26.0852
10000001,10000138,25.2928
10000002,10000000,35.4312
10000002,10000001,36.4296
10000002,10000003,43.9814
10000002,10000004,46.087
10000002,10000005,44.9394
10000002,10000006,47.1076
10000002,10000007,50.5868
10000002,10000008,52.3787
10000002,10000009,44.6581
10000002,10000010,48.8797
10000002,10000011,54.7701
10000002,10000012,41.0177
10000002,10000013,40.672
10000002,10000014,45.6622
10000002,10000015,44.318
10000002,10000016,46.9522
10000002,10000017,65.1033
10000002,10000018,78.1057
10000002,10000019,52.0054
10000002,10000020,45.2887
10000002,10000021,46.7062
10000002,10000022,45.2003
10000002,10000023,47.4468
10000002,10000024,41.5253
10000002,10000025,44.0654
10000002,10000026,38.7246
10000002,10000027,46.1526
10000002,10000028,45.2148
10000002,10000029,42.1084
10000002,10000030,42.4085
10000002,10000031,44.2874
10000002,10000032,34.19
10000002,10000033,38.5678
10000002,10000034,44.875
10000002,10000035,43.2271
10000002,10000036,42.5382
10000002,10000037,35.7311
10000002,10000038,36.5781
10000002,10000039,38.1069
10000002,10000040,34.4668
10000002,10000041,39.3873
10000002,10000042,41.2228
10000002,10000043,37.5822
10000002,10000044,36.5724
10000002,10000045,31.2181
10000002,10000046,41.7611
10000002,10000047,33.5635
10000002,10000048,34.2397
10000002,10000049,32.3937
10000002,10000050,29.0411
10000002,10000051,29.0606
10000002,10000052,30.2085
10000002,10000053,32.7244
10000002,10000054,30.8422
10000002,10000055,34.6778
10000002,10000056,31.0969
10000002,10000057,16.3991
10000002,10000058,15.8297
10000002,10000059,13.0208
10000002,10000060,19.5984
10000002,10000061,21.2937
10000002,10000062,15.7867
10000002,10000063,20.4961
10000002,10000064,21.398
10000002,10000065,21.9525
10000002,10000066,18.4242
10000002,10000067,16.8956
10000002,10000068,15.9488
10000002,10000069,21.7209
10000002,10000070,23.344
10000002,10000071,18.7123
10000002,10000072,18.4443
10000002,10000073,17.611
10000002,10000074,25.7478
10000002,10000075,29.1296
10000002,10000076,31.3685
10000002,10000077,21.8314
10000002,10000078,31.6831
10000002,10000079,22.5116
10000002,10000080,25.5538
10000002,10000081,18.7416
10000002,10000082,26.7631
10000002,10000083,26.3829
10000002,10000084,27.6463
10000002,10000085,22.5327
10000002,10000086,23.7244
10000002,10000087,29.9405
10000002,10000088,29.3721
10000002,10000089,40.8288
10000002,10000090,34.9843
10000002,10000091,26.0086
10000002,10000092,25.9389
10000002,10000093,19.2141
10000002,10000094,18.7961
10000002,10000095,29.0464
10000002,10000096,25.7385
10000002,10000097,30.2434
10000002,10000098,29.3993
10000002,10000099,28.6331
10000002,10000100,31.6797
10000002,10000101,31.3986
10000002,10000102,31.7171
10000002,10000103,32.2223
10000002,10000104,27.7923
10000002,10000105,25.0139
10000002,10000106,26.9696
10000002,10000107,24.9723
10000002,10000108,21.3481
10000002,10000109,22.0897
10000002,10000110,27.2928
10000002,10000111,42.03
10000002,10000112,39.7928
10000002,10000113,34.9057
10000002,10000114,24.6965
10000002,10000115,23.286
10000002,10000116,27.7574
10000002,10000117,30.2016
10000002,10000118,24.1545
10000002,10000119,21.9583
10000002,10000120,19.2985
10000002,10000121,17.5654
10000002,10000122,18.741
10000002,10000123,22.3239
10000002,10000124,25.9977
10000002,10000125,26.1435
10000002,10000126,28.1677
10000002,10000127,26.4922
10000002,10000128,32.6187
10000002,10000129,32.2388
10000002,10000130,31.5739
10000002,10000131,33.4116
10000002,10000132,35.256
10000002,10000133,16.6947
10000002,10000134,34.4058
10000002,10000135,30.8852
10000002,10000136,29.2824
10000002,10000137,25.6495
10000002,10000138,21.8322
10000003,10000000,14.2039
10000003,10000001,7.90775
10000003,10000002,42.9
10000003,10000004,11.1765
10000003,10000005,21.5524
10000003,10000006,23.7206
10000003,10000007,20.2064
10000003,10000008,21.9983
10000003,10000009,20.4704
10000003,10000010,15.0138
10000003,10000011,20.5905
10000003,10000012,17.6307
10000003,10000013,17.285
10000003,10000014,22.2752
10000003,10000015,20.931
10000003,10000016,13.9751
10000003,10000017,41.7163
10000003,10000018,54.7187
10000003,10000019,28.6184
10000003,10000020,22.9633
10000003,10000021,15.0033
10000003,10000022,17.0676
10000003,10000023,19.1389
10000003,10000024,22.2737
10000003,10000025,20.6784
10000003,10000026,13.8691
10000003,10000027,16.1697
10000003,10000028,15.0241
10000003,10000029,24.477
10000003,10000030,19.3522
10000003,10000031,17.6076
10000003,10000032,19.2696
10000003,10000033,22.3973
10000003,10000034,23.6928
10000003,10000035,22.0449
10000003,10000036,22.8763
10000003,10000037,13.7283
10000003,10000038,17.1554
10000003,10000039,23.9552
10000003,10000040,20.3757
10000003,10000041,19.9646
10000003,10000042,21.5609
10000003,10000043,28.4627
10000003,10000044,24.4335
10000003,10000045,18.7661
10000003,10000046,20.5789
10000003,10000047,27.3457
10000003,10000048,24.4663
10000003,10000049,18.5294
10000003,10000050,19.6819
10000003,10000051,20.3359
10000003,10000052,22.2743
10000003,10000053,20.7049
